asset_id,file,rows_daily,rows_monthly,date_min,date_max
TTE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TTE_combined.csv,8590,411,1991-10-25 00:00:00,2025-12-05 00:00:00
TTEK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TTEK_combined.csv,8554,409,1991-12-17 00:00:00,2025-12-05 00:00:00
TTI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TTI_combined.csv,8986,429,1990-04-03 00:00:00,2025-12-05 00:00:00
TTMI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TTMI_combined.csv,6338,304,2000-09-25 00:00:00,2025-12-05 00:00:00
TTWO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TTWO_combined.csv,7208,345,1997-04-15 00:00:00,2025-12-05 00:00:00
TU,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TU_combined.csv,7421,355,1996-06-11 00:00:00,2025-12-05 00:00:00
TUYA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TUYA_combined.csv,1186,58,2021-03-19 00:00:00,2025-12-05 00:00:00
TV,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TV_combined.csv,8050,385,1993-12-14 00:00:00,2025-12-05 00:00:00
TVTX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TVTX_combined.csv,3289,158,2012-11-08 00:00:00,2025-12-05 00:00:00
TW,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TW_combined.csv,1679,81,2019-04-04 00:00:00,2025-12-05 00:00:00
TWFG,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TWFG_combined.csv,349,18,2024-07-18 00:00:00,2025-12-05 00:00:00
TWLO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TWLO_combined.csv,2378,115,2016-06-23 00:00:00,2025-12-05 00:00:00
TWO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TWO_combined.csv,4050,195,2009-10-30 00:00:00,2025-12-05 00:00:00
TWST,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TWST_combined.csv,1784,87,2018-10-31 00:00:00,2025-12-05 00:00:00
TX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TX_combined.csv,4994,239,2006-02-01 00:00:00,2025-12-05 00:00:00
TXG,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TXG_combined.csv,1568,76,2019-09-12 00:00:00,2025-12-05 00:00:00
TXN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TXN_combined.csv,13492,444,1972-06-01 00:00:00,2025-12-05 00:00:00
TXNM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TXNM_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
TXRH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TXRH_combined.csv,5328,255,2004-10-05 00:00:00,2025-12-05 00:00:00
TXT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TXT_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
TY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TY_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
TYL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TYL_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
TYRA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\TYRA_combined.csv,1062,52,2021-09-15 00:00:00,2025-12-05 00:00:00
U,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\U_combined.csv,1311,64,2020-09-18 00:00:00,2025-12-05 00:00:00
UA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UA_combined.csv,2442,118,2016-03-23 00:00:00,2025-12-05 00:00:00
UAA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UAA_combined.csv,5043,242,2005-11-18 00:00:00,2025-12-05 00:00:00
UAL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UAL_combined.csv,4991,239,2006-02-06 00:00:00,2025-12-05 00:00:00
UAN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UAN_combined.csv,3688,177,2011-04-08 00:00:00,2025-12-05 00:00:00
UBER,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UBER_combined.csv,1654,80,2019-05-10 00:00:00,2025-12-05 00:00:00
UBS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UBS_combined.csv,6429,308,2000-05-16 00:00:00,2025-12-05 00:00:00
UBSI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UBSI_combined.csv,9702,444,1987-06-04 00:00:00,2025-12-05 00:00:00
UCB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UCB_combined.csv,5968,286,2002-03-21 00:00:00,2025-12-05 00:00:00
UCTT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UCTT_combined.csv,5461,262,2004-03-25 00:00:00,2025-12-05 00:00:00
UDR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UDR_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
UE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UE_combined.csv,2739,132,2015-01-16 00:00:00,2025-12-05 00:00:00
UFPI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UFPI_combined.csv,8073,386,1993-11-10 00:00:00,2025-12-05 00:00:00
UFPT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UFPT_combined.csv,8047,385,1993-12-17 00:00:00,2025-12-05 00:00:00
UGI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UGI_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
UGP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UGP_combined.csv,6582,315,1999-10-07 00:00:00,2025-12-05 00:00:00
UHS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UHS_combined.csv,11195,444,1981-07-09 00:00:00,2025-12-05 00:00:00
UI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UI_combined.csv,3557,171,2011-10-14 00:00:00,2025-12-05 00:00:00
UL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UL_combined.csv,11520,444,1980-03-25 00:00:00,2025-12-05 00:00:00
ULCC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\ULCC_combined.csv,1177,57,2021-04-01 00:00:00,2025-12-05 00:00:00
ULS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\ULS_combined.csv,415,21,2024-04-12 00:00:00,2025-12-05 00:00:00
ULTA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\ULTA_combined.csv,4558,219,2007-10-25 00:00:00,2025-12-05 00:00:00
UMBF,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UMBF_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
UMC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UMC_combined.csv,6342,304,2000-09-19 00:00:00,2025-12-05 00:00:00
UMH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UMH_combined.csv,10279,444,1985-02-20 00:00:00,2025-12-05 00:00:00
UNF,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UNF_combined.csv,10557,444,1984-01-16 00:00:00,2025-12-05 00:00:00
UNFI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UNFI_combined.csv,7320,350,1996-11-01 00:00:00,2025-12-05 00:00:00
UNH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UNH_combined.csv,10365,444,1984-10-17 00:00:00,2025-12-05 00:00:00
UNM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UNM_combined.csv,9846,444,1986-11-06 00:00:00,2025-12-05 00:00:00
UNP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UNP_combined.csv,11578,444,1980-01-02 00:00:00,2025-12-05 00:00:00
UPB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UPB_combined.csv,289,15,2024-10-11 00:00:00,2025-12-05 00:00:00
UPBD,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UPBD_combined.csv,7769,372,1995-01-25 00:00:00,2025-12-05 00:00:00
UPS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UPS_combined.csv,6558,314,1999-11-10 00:00:00,2025-12-05 00:00:00
UPST,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UPST_combined.csv,1249,61,2020-12-16 00:00:00,2025-12-05 00:00:00
UPWK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UPWK_combined.csv,1804,87,2018-10-03 00:00:00,2025-12-05 00:00:00
URBN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\URBN_combined.csv,8074,386,1993-11-09 00:00:00,2025-12-05 00:00:00
URGN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\URGN_combined.csv,2161,104,2017-05-04 00:00:00,2025-12-05 00:00:00
URI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\URI_combined.csv,7035,337,1997-12-18 00:00:00,2025-12-05 00:00:00
USAC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\USAC_combined.csv,3244,156,2013-01-15 00:00:00,2025-12-05 00:00:00
USAR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\USAR_combined.csv,602,30,2023-07-17 00:00:00,2025-12-05 00:00:00
USB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\USB_combined.csv,13262,444,1973-05-03 00:00:00,2025-12-05 00:00:00
USFD,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\USFD_combined.csv,2397,116,2016-05-26 00:00:00,2025-12-05 00:00:00
USLM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\USLM_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
USPH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\USPH_combined.csv,8441,404,1992-05-29 00:00:00,2025-12-05 00:00:00
UTHR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UTHR_combined.csv,6660,319,1999-06-17 00:00:00,2025-12-05 00:00:00
UTI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UTI_combined.csv,5527,265,2003-12-18 00:00:00,2025-12-05 00:00:00
UTZ,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UTZ_combined.csv,1767,86,2018-11-26 00:00:00,2025-12-05 00:00:00
UVV,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UVV_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
UWMC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\UWMC_combined.csv,1408,68,2020-05-01 00:00:00,2025-12-05 00:00:00
V,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\V_combined.csv,4459,214,2008-03-19 00:00:00,2025-12-05 00:00:00
VAC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VAC_combined.csv,3540,170,2011-11-08 00:00:00,2025-12-05 00:00:00
VAL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VAL_combined.csv,1156,56,2021-05-03 00:00:00,2025-12-05 00:00:00
VALE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VALE_combined.csv,5968,286,2002-03-21 00:00:00,2025-12-05 00:00:00
VC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VC_combined.csv,3817,183,2010-10-05 00:00:00,2025-12-05 00:00:00
VCEL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VCEL_combined.csv,7256,347,1997-02-04 00:00:00,2025-12-05 00:00:00
VCTR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VCTR_combined.csv,1968,95,2018-02-08 00:00:00,2025-12-05 00:00:00
VCYT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VCYT_combined.csv,3044,147,2013-10-30 00:00:00,2025-12-05 00:00:00
VECO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VECO_combined.csv,7808,374,1994-11-29 00:00:00,2025-12-05 00:00:00
VEEV,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VEEV_combined.csv,3054,147,2013-10-16 00:00:00,2025-12-05 00:00:00
VEON,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VEON_combined.csv,7310,350,1996-11-15 00:00:00,2025-12-05 00:00:00
VERA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VERA_combined.csv,1147,56,2021-05-14 00:00:00,2025-12-05 00:00:00
VERX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VERX_combined.csv,1347,66,2020-07-29 00:00:00,2025-12-05 00:00:00
VET,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VET_combined.csv,3832,184,2010-09-14 00:00:00,2025-12-05 00:00:00
VFC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VFC_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
VFH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VFH_combined.csv,5499,264,2004-01-30 00:00:00,2025-12-05 00:00:00
VFS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VFS_combined.csv,1068,52,2021-09-07 00:00:00,2025-12-05 00:00:00
VG,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VG_combined.csv,219,12,2025-01-24 00:00:00,2025-12-05 00:00:00
VIA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VIA_combined.csv,60,4,2025-09-12 00:00:00,2025-12-05 00:00:00
VIAV,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VIAV_combined.csv,8068,386,1993-11-17 00:00:00,2025-12-05 00:00:00
VICI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VICI_combined.csv,1994,96,2018-01-02 00:00:00,2025-12-05 00:00:00
VICR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VICR_combined.csv,8986,429,1990-04-03 00:00:00,2025-12-05 00:00:00
VIK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VIK_combined.csv,402,20,2024-05-01 00:00:00,2025-12-05 00:00:00
VIPS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VIPS_combined.csv,3447,166,2012-03-23 00:00:00,2025-12-05 00:00:00
VIRT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VIRT_combined.csv,2678,129,2015-04-16 00:00:00,2025-12-05 00:00:00
VIST,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VIST_combined.csv,1601,78,2019-07-26 00:00:00,2025-12-05 00:00:00
VITL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VITL_combined.csv,1345,66,2020-07-31 00:00:00,2025-12-05 00:00:00
VIV,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VIV_combined.csv,6807,326,1998-11-16 00:00:00,2025-12-05 00:00:00
VKTX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VKTX_combined.csv,2670,129,2015-04-28 00:00:00,2025-12-05 00:00:00
VLO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VLO_combined.csv,11072,444,1982-01-04 00:00:00,2025-12-05 00:00:00
VLTO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VLTO_combined.csv,546,27,2023-10-04 00:00:00,2025-12-05 00:00:00
VLY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VLY_combined.csv,8993,430,1990-03-23 00:00:00,2025-12-05 00:00:00
VMC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VMC_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
VMI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VMI_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
VNET,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VNET_combined.csv,3679,177,2011-04-21 00:00:00,2025-12-05 00:00:00
VNO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VNO_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
VNOM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VNOM_combined.csv,2886,139,2014-06-18 00:00:00,2025-12-05 00:00:00
VNQ,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VNQ_combined.csv,5332,256,2004-09-29 00:00:00,2025-12-05 00:00:00
VNT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VNT_combined.csv,1307,64,2020-09-24 00:00:00,2025-12-05 00:00:00
VOD,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VOD_combined.csv,9343,444,1988-11-02 00:00:00,2025-12-05 00:00:00
VOO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VOO_combined.csv,249,13,2024-12-09 00:00:00,2025-12-05 00:00:00
VOYA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VOYA_combined.csv,3170,152,2013-05-02 00:00:00,2025-12-05 00:00:00
VOYG,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VOYG_combined.csv,124,7,2025-06-11 00:00:00,2025-12-05 00:00:00
VRDN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VRDN_combined.csv,2886,139,2014-06-18 00:00:00,2025-12-05 00:00:00
VRE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VRE_combined.csv,7874,377,1994-08-25 00:00:00,2025-12-05 00:00:00
VRNS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VRNS_combined.csv,2962,143,2014-02-28 00:00:00,2025-12-05 00:00:00
VRRM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VRRM_combined.csv,2189,106,2017-03-24 00:00:00,2025-12-05 00:00:00
VRSK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VRSK_combined.csv,4067,195,2009-10-07 00:00:00,2025-12-05 00:00:00
VRSN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VRSN_combined.csv,7007,336,1998-01-30 00:00:00,2025-12-05 00:00:00
VRT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\VRT_combined.csv,1847,89,2018-08-02 00:00:00,2025-12-05 00:00:00
