decile,target_value_spread_fwd_1m,date
3,-0.004170282506396903,2021-07-01
4,-0.007016989855879222,2021-07-01
5,0.012353073441591166,2021-07-01
6,0.013185412203953873,2021-07-01
7,0.02008488062683325,2021-07-01
8,0.0196405079447614,2021-07-01
9,0.020393163383284996,2021-07-01
10,0.01807997320056097,2021-07-01
1,0.00016451895100673227,2021-08-01
2,0.004061132451338861,2021-08-01
3,0.002784220774313327,2021-08-01
4,0.006222867535275468,2021-08-01
5,0.018663723511334565,2021-08-01
6,0.022310346603705917,2021-08-01
7,0.018559736275025582,2021-08-01
8,0.014250526813164955,2021-08-01
9,0.01668198729795398,2021-08-01
10,0.06664749712478714,2021-08-01
1,0.02154923595718363,2021-09-01
2,-0.006263943600119201,2021-09-01
3,0.0020962556720766075,2021-09-01
4,0.006079347775029051,2021-09-01
5,-0.00035439751759344456,2021-09-01
6,0.005877720035241902,2021-09-01
7,-0.007072642134648636,2021-09-01
8,0.0010024145424242599,2021-09-01
9,0.00020812900524024225,2021-09-01
10,0.032368701901227155,2021-09-01
1,0.029858047328885605,2021-10-01
2,0.017855877812534195,2021-10-01
3,0.0011707390166247368,2021-10-01
4,0.012289141011968456,2021-10-01
5,-0.0015440278804100226,2021-10-01
6,0.0047425552137946685,2021-10-01
7,-0.018638147835126875,2021-10-01
8,-0.009556128830740295,2021-10-01
9,-0.03823496110770293,2021-10-01
10,-0.03707914517963854,2021-10-01
1,-0.0015328252823921327,2021-11-01
2,0.017381932547997202,2021-11-01
3,0.010631981434018096,2021-11-01
4,0.005175162334162283,2021-11-01
5,0.0032077935660830056,2021-11-01
6,0.008181182962556053,2021-11-01
7,-0.004234264948865073,2021-11-01
8,-0.02302751107193621,2021-11-01
9,-0.014904894027186161,2021-11-01
10,-0.08539159965849713,2021-11-01
1,0.04764573892011779,2021-12-01
2,0.039276379054749636,2021-12-01
3,0.016673966952266268,2021-12-01
4,0.02877596796143208,2021-12-01
5,0.011293984675930893,2021-12-01
6,0.008238189213973176,2021-12-01
7,-0.010395251948348137,2021-12-01
8,-0.02973623862101808,2021-12-01
9,-0.07803721007833053,2021-12-01
10,-0.10781080130916142,2021-12-01
1,0.013025019210414568,2022-01-01
2,0.009133117776461131,2022-01-01
3,0.0036141311518856313,2022-01-01
4,0.012043779151557021,2022-01-01
5,0.003916765703016565,2022-01-01
6,0.011421984977122933,2022-01-01
7,-0.003092634898142431,2022-01-01
8,0.002244513105216301,2022-01-01
9,-0.0016659209910902275,2022-01-01
10,-0.02034365425607952,2022-01-01
1,-0.0036603089973591208,2022-02-01
2,0.007962691598058201,2022-02-01
3,0.003520172881533878,2022-02-01
4,0.010672384489299627,2022-02-01
5,0.0037498651034167827,2022-02-01
6,0.004739380061819006,2022-02-01
7,-0.004407728918493159,2022-02-01
8,-0.015090282458391448,2022-02-01
9,0.004740061858716265,2022-02-01
10,0.02089784899845163,2022-02-01
1,0.021512638121757754,2022-03-01
2,0.019085976014762848,2022-03-01
3,0.015668686456237837,2022-03-01
4,0.007446509764442443,2022-03-01
5,0.0014942832748637011,2022-03-01
6,-0.005172768826109169,2022-03-01
7,-0.01148465063018213,2022-03-01
8,-0.018484691909241808,2022-03-01
9,-0.060177895140999145,2022-03-01
10,-0.09987502280874819,2022-03-01
1,0.01579567096547043,2022-04-01
2,0.011358212263087754,2022-04-01
3,0.017060781222817258,2022-04-01
4,0.0037603589312314683,2022-04-01
5,-0.005090403524432154,2022-04-01
6,-0.003538005706774517,2022-04-01
7,-0.01766290320152322,2022-04-01
8,-0.028755128351106815,2022-04-01
9,-0.023713134116422376,2022-04-01
10,-0.08958968523513577,2022-04-01
1,0.028363888720040628,2022-05-01
2,0.019204340061891978,2022-05-01
3,0.002266982167812987,2022-05-01
4,0.009901646306402024,2022-05-01
5,-0.008184115160076213,2022-05-01
6,-0.01622182631243886,2022-05-01
7,-0.015149695279983126,2022-05-01
8,-0.006528328129359745,2022-05-01
9,0.015358736726195778,2022-05-01
10,-0.00798449989096161,2022-05-01
1,-0.04515938085106948,2022-06-01
2,-0.013972311118352145,2022-06-01
3,-0.009071737923817963,2022-06-01
4,-0.009619382308370046,2022-06-01
5,0.007638663440108109,2022-06-01
6,0.02287341619080475,2022-06-01
7,0.0157627972936501,2022-06-01
8,0.02460107559833048,2022-06-01
9,0.031435870150506064,2022-06-01
10,0.07904709279588232,2022-06-01
1,-0.012080191861416392,2022-07-01
2,-0.020589218461908303,2022-07-01
3,-0.011110027501358541,2022-07-01
4,-0.012896551573323388,2022-07-01
5,-0.001625371550753213,2022-07-01
6,0.005828876235480083,2022-07-01
7,0.03560417740527709,2022-07-01
8,0.027333507464871138,2022-07-01
9,0.059027858851067164,2022-07-01
10,0.05888788780454303,2022-07-01
1,0.024068310443495528,2022-08-01
2,0.013326467147055838,2022-08-01
3,0.005208657091145296,2022-08-01
4,-0.0030672797554086102,2022-08-01
5,0.00874243168450996,2022-08-01
6,-0.010051931273932287,2022-08-01
7,-0.009290906310117955,2022-08-01
8,-0.004272481204965181,2022-08-01
9,0.0022245892027371763,2022-08-01
10,-0.02317255153884424,2022-08-01
1,0.0021030746448416006,2022-09-01
2,0.008512345179670913,2022-09-01
3,0.006123236570070235,2022-09-01
4,-0.0048267408913408106,2022-09-01
5,-0.0014966306379011252,2022-09-01
6,0.004955786708154138,2022-09-01
7,0.009259326278659816,2022-09-01
8,0.00456686120272526,2022-09-01
9,0.017257504290599673,2022-09-01
10,-0.02706947615451099,2022-09-01
1,-0.016687056649162677,2022-10-01
2,0.0028391196067961938,2022-10-01
3,-0.004136618787789906,2022-10-01
4,0.010125994033089539,2022-10-01
5,0.000806986213994035,2022-10-01
6,0.014761601853403633,2022-10-01
7,-0.011045622337521297,2022-10-01
8,-0.025470314299241705,2022-10-01
9,0.012387085800487438,2022-10-01
10,0.004955633367120284,2022-10-01
1,0.01911494748219168,2022-11-01
2,0.01430331916913585,2022-11-01
3,0.0002899142371446274,2022-11-01
4,0.007682374212614573,2022-11-01
5,0.0012348624737191518,2022-11-01
6,0.0008527038917649888,2022-11-01
7,0.014305944652626986,2022-11-01
8,0.039121443181990935,2022-11-01
9,-0.011096853078116526,2022-11-01
10,-0.015920828774039667,2022-11-01
1,-0.0401887636436959,2022-12-01
2,-0.03304032399841444,2022-12-01
3,-0.021809301182557184,2022-12-01
4,-0.004141568253166016,2022-12-01
5,0.008595585185518942,2022-12-01
6,0.017276671764340952,2022-12-01
7,0.02181225722810159,2022-12-01
8,0.048163748910015736,2022-12-01
9,0.06361941531533079,2022-12-01
10,0.15872326506282075,2022-12-01
1,0.011005870618134253,2023-01-01
2,0.006703906872269373,2023-01-01
3,0.004364639296118368,2023-01-01
4,-0.0032173922112191484,2023-01-01
5,0.004411380232400976,2023-01-01
6,-0.00132476038980767,2023-01-01
7,0.006950001347269771,2023-01-01
8,0.0012519845046363692,2023-01-01
9,0.007987070389296119,2023-01-01
10,-0.0273858755313125,2023-01-01
1,-0.026950130769740427,2023-02-01
2,-0.002911297049609172,2023-02-01
3,0.0003667917896235988,2023-02-01
4,-0.0035873835393692515,2023-02-01
5,-0.008142388306156732,2023-02-01
6,0.002513528696676418,2023-02-01
7,0.0025120437860975437,2023-02-01
8,-0.00600827404451789,2023-02-01
9,0.004704847693736577,2023-02-01
10,0.010812032323967963,2023-02-01
1,0.013078656358459435,2023-03-01
2,0.012293795206258562,2023-03-01
3,0.007348174133875293,2023-03-01
4,-0.0067021211637154484,2023-03-01
5,-0.005665894888649317,2023-03-01
6,-0.008534595428505515,2023-03-01
7,-0.008831624594064365,2023-03-01
8,-0.021141658729035586,2023-03-01
9,-0.0021705114505423716,2023-03-01
10,-0.009439613118178768,2023-03-01
1,-0.01097419834391194,2023-04-01
2,-0.008029631400389484,2023-04-01
3,0.007847081766414068,2023-04-01
4,0.008963182019596061,2023-04-01
5,0.00801496877980527,2023-04-01
6,0.005602311255338411,2023-04-01
7,0.024475899464091393,2023-04-01
8,0.040736257777094324,2023-04-01
9,0.055352835792507264,2023-04-01
10,0.11021574107892144,2023-04-01
1,-0.020206253909360494,2023-05-01
2,-0.009827031440692047,2023-05-01
3,0.008921382591026119,2023-05-01
4,0.02415870812167903,2023-05-01
5,0.01189059748242701,2023-05-01
6,0.0157026906061877,2023-05-01
7,0.026363514105587432,2023-05-01
8,0.030669626041125764,2023-05-01
9,0.008389145506917496,2023-05-01
10,0.044036548585265345,2023-05-01
1,-0.015539748832912896,2023-06-01
2,-0.007587711080826952,2023-06-01
3,0.0007070109967122612,2023-06-01
4,-0.009425954682921475,2023-06-01
5,0.009012203437790807,2023-06-01
6,0.021598049804285722,2023-06-01
7,0.0193825780394666,2023-06-01
8,0.04473834723744749,2023-06-01
9,0.0526968363256507,2023-06-01
10,0.044124767403415976,2023-06-01
1,0.008843828781730354,2023-07-01
2,0.007548234738349378,2023-07-01
3,0.008901001692424606,2023-07-01
4,0.002738577190790732,2023-07-01
5,0.004149495884932688,2023-07-01
6,0.015546885101687278,2023-07-01
7,0.008151304556274035,2023-07-01
8,0.009121270179567218,2023-07-01
9,0.0013537566618298394,2023-07-01
10,-0.061540716098411455,2023-07-01
1,0.02357563049961659,2023-08-01
2,0.017083783045633984,2023-08-01
3,0.013586277619847114,2023-08-01
4,0.01092631008967356,2023-08-01
5,0.011784718092214985,2023-08-01
6,0.0036105491469558882,2023-08-01
7,-0.010455703690184606,2023-08-01
8,-0.008841759529305288,2023-08-01
9,-0.012418452534868878,2023-08-01
10,-0.05459258857869794,2023-08-01
1,0.02153135909597268,2023-09-01
2,0.024597664339637403,2023-09-01
3,0.00216907612966486,2023-09-01
4,-0.0008709234735260558,2023-09-01
5,0.0006122939451341565,2023-09-01
6,-0.016223410649669246,2023-09-01
7,-0.014697597185314758,2023-09-01
8,-0.013160560923176676,2023-09-01
9,-0.02098261576373918,2023-09-01
10,-0.044351985911556625,2023-09-01
1,-0.023295270226026503,2023-10-01
2,-0.014985330175715331,2023-10-01
3,-0.004814894651862486,2023-10-01
4,-0.004447415352894626,2023-10-01
5,0.012265948510509897,2023-10-01
6,0.013737059732427054,2023-10-01
7,0.009826288113475629,2023-10-01
8,0.02320207626035338,2023-10-01
9,0.05250639580193099,2023-10-01
10,0.07368514893887143,2023-10-01
1,-0.01401055692152741,2023-11-01
2,-0.006660316228136651,2023-11-01
3,0.008820511408455849,2023-11-01
4,0.012247433346875282,2023-11-01
5,0.0013973736821322241,2023-11-01
6,0.014338248198660584,2023-11-01
7,0.020593885531585435,2023-11-01
8,0.018950045996104288,2023-11-01
9,0.026168927704682925,2023-11-01
10,0.07568483297912115,2023-11-01
1,0.00668058670261173,2023-12-01
2,0.0062379282896843765,2023-12-01
3,-0.0022855208045300425,2023-12-01
4,0.0048065568671363905,2023-12-01
5,0.0010366639151454162,2023-12-01
6,0.007386242291812985,2023-12-01
7,0.008608549133033288,2023-12-01
8,8.619646480429015e-05,2023-12-01
9,0.018263021580754716,2023-12-01
10,-0.03233813520747257,2023-12-01
1,0.007740196685340141,2024-01-01
2,-0.0009735450232310263,2024-01-01
3,-0.00775534847482171,2024-01-01
4,-0.008052739879096903,2024-01-01
5,0.01466804843767409,2024-01-01
6,0.008344800036981336,2024-01-01
7,0.005426282256088808,2024-01-01
8,0.011889980824406466,2024-01-01
9,0.038767006974118126,2024-01-01
10,0.11906733595135792,2024-01-01
1,0.010575813073473595,2024-02-01
2,0.005256801143676303,2024-02-01
3,0.004910124255048287,2024-02-01
4,0.006496662235151776,2024-02-01
5,0.009803197123223485,2024-02-01
6,0.00405404178786334,2024-02-01
7,0.0058694756955775095,2024-02-01
8,-0.0036272463763732444,2024-02-01
9,0.00205655349135974,2024-02-01
10,-0.03536591212153114,2024-02-01
1,0.02787358205321807,2024-03-01
2,0.015719564491308492,2024-03-01
3,0.006698040010858712,2024-03-01
4,-0.0040384139742753265,2024-03-01
5,0.007343140759127184,2024-03-01
6,0.0005213496288632225,2024-03-01
7,0.0016437258201629583,2024-03-01
8,-0.012281420872537602,2024-03-01
9,-0.015790054065938502,2024-03-01
10,-0.03662324417360317,2024-03-01
1,-0.0007105071827317751,2024-04-01
2,0.0034120055049044586,2024-04-01
3,0.009321831627702053,2024-04-01
4,0.004804467314990397,2024-04-01
5,0.004059393683034865,2024-04-01
6,0.01505030778905131,2024-04-01
7,0.0011362629386359783,2024-04-01
8,0.013701834292715289,2024-04-01
9,0.048431662890822846,2024-04-01
10,0.04679236540798551,2024-04-01
1,0.0029360772469356608,2024-05-01
2,0.004545568014487368,2024-05-01
3,0.005085887458824573,2024-05-01
4,0.0030470226812564236,2024-05-01
5,0.005900935265976236,2024-05-01
6,0.001175227982941417,2024-05-01
7,-0.006974586671858489,2024-05-01
8,0.017021537278386834,2024-05-01
9,-0.015658361356741757,2024-05-01
10,0.015138960811873464,2024-05-01
1,-0.007715610117342723,2024-06-01
2,0.014813357825629968,2024-06-01
3,0.005985832881816148,2024-06-01
4,0.017596544771711513,2024-06-01
5,0.009795635938931074,2024-06-01
6,0.01210696022691861,2024-06-01
7,0.010183680122201527,2024-06-01
8,0.005803415341085468,2024-06-01
9,-0.0013096719236962092,2024-06-01
10,0.01301040462941429,2024-06-01
1,0.0010449227477828205,2024-07-01
2,-0.0008744292583240271,2024-07-01
3,0.006298975120803915,2024-07-01
4,-0.01071217302893039,2024-07-01
5,-0.002758111453386429,2024-07-01
6,-0.005445973231670793,2024-07-01
7,0.004950607609037701,2024-07-01
8,0.0072197842920651255,2024-07-01
9,0.01390012248954015,2024-07-01
10,0.004132561207324655,2024-07-01
1,-0.01550945663662808,2024-08-01
2,-0.006444789241113419,2024-08-01
3,-0.0009532315604682951,2024-08-01
4,0.003718589593754144,2024-08-01
5,0.014173469888601586,2024-08-01
6,0.009979244053727075,2024-08-01
7,0.014981036080267457,2024-08-01
8,0.016203723262254437,2024-08-01
9,0.05662759424719335,2024-08-01
10,0.11937062673289756,2024-08-01
1,-0.0073846880471276485,2024-09-01
2,-0.0012637306678910318,2024-09-01
3,-0.004594054175702478,2024-09-01
4,0.0019599520105249156,2024-09-01
5,0.01568328840002749,2024-09-01
6,0.0007374169640240086,2024-09-01
7,0.013950132417508008,2024-09-01
8,0.003984051727503264,2024-09-01
9,0.012178013031155418,2024-09-01
10,0.0818069247679082,2024-09-01
1,-0.012192967179002737,2024-10-01
2,-0.006019890857810751,2024-10-01
3,-0.0013457376317055172,2024-10-01
4,-0.006298304602337284,2024-10-01
5,0.019335068061205694,2024-10-01
6,0.018144824499859394,2024-10-01
7,0.026764701765819958,2024-10-01
8,0.02853442059823487,2024-10-01
9,0.015999123887231514,2024-10-01
10,0.11187430299429098,2024-10-01
1,0.021010282341115474,2024-11-01
2,0.01643986237905983,2024-11-01
3,0.006567148672194512,2024-11-01
4,0.002991745094280852,2024-11-01
5,-0.0005293911436397814,2024-11-01
6,0.0010663952117892451,2024-11-01
7,0.00219203509033807,2024-11-01
8,0.008008799700703102,2024-11-01
9,-0.0004584019029925248,2024-11-01
10,0.05908921133280608,2024-11-01
1,-0.0016479022903919975,2024-12-01
2,-0.0019786507739914323,2024-12-01
3,-0.004122126511876393,2024-12-01
4,0.0086209452152601,2024-12-01
5,0.010740787712974258,2024-12-01
6,0.004723311897120583,2024-12-01
7,0.010568770106136969,2024-12-01
8,0.01533506587386006,2024-12-01
9,-0.0036513070154718073,2024-12-01
10,-0.02065380151124311,2024-12-01
1,0.00135266573546953,2025-01-01
2,0.003574215210579845,2025-01-01
3,0.014802730134628557,2025-01-01
4,0.006203241990363871,2025-01-01
5,0.0048518066790501834,2025-01-01
6,-0.0027951752039531066,2025-01-01
7,-0.009830269329815743,2025-01-01
8,-0.026853712709823452,2025-01-01
9,-0.03750708477698722,2025-01-01
10,-0.047858202017778156,2025-01-01
1,0.0260010113681549,2025-02-01
2,0.020078774240576962,2025-02-01
3,0.004679315822356288,2025-02-01
4,0.0009044736973989541,2025-02-01
5,0.00038060162071992874,2025-02-01
6,-0.0003450103473153001,2025-02-01
7,0.0009209582052805411,2025-02-01
8,0.015054272488432332,2025-02-01
9,0.007086952874303967,2025-02-01
10,-0.03473328826906532,2025-02-01
1,0.0013349016718966357,2025-03-01
2,0.0005869449845428144,2025-03-01
3,-0.007846394848545666,2025-03-01
4,-0.02002307026721695,2025-03-01
5,-0.012331428891341183,2025-03-01
6,-0.005710766120550373,2025-03-01
7,-0.004569713457436883,2025-03-01
8,0.027134245697975026,2025-03-01
9,0.0446036051990749,2025-03-01
10,0.05022194710326131,2025-03-01
1,-0.029003389905069326,2025-04-01
2,-0.007425507407529615,2025-04-01
3,-0.007493597339201958,2025-04-01
4,-0.013195402292545648,2025-04-01
5,0.0007813274889287801,2025-04-01
6,0.011799158268332478,2025-04-01
7,0.018794575040046346,2025-04-01
8,0.03163842858633368,2025-04-01
9,0.06020979691376358,2025-04-01
10,0.20330116165885537,2025-04-01
1,-0.010670739603139011,2025-05-01
2,-0.007603144395253602,2025-05-01
3,0.007886557647836932,2025-05-01
4,-0.0009521935859895096,2025-05-01
5,0.010357884578033171,2025-05-01
6,0.01714912304002385,2025-05-01
7,0.01865170710256814,2025-05-01
8,0.023871187184755713,2025-05-01
9,0.02229753072434491,2025-05-01
10,0.07994678899569459,2025-05-01
1,-0.00861488706907427,2025-06-01
2,0.0037174560785048208,2025-06-01
3,-0.0045286012075113164,2025-06-01
4,-0.005464561598233367,2025-06-01
5,0.00040819801332559103,2025-06-01
6,-0.0049266350921452935,2025-06-01
7,0.0009837555095977594,2025-06-01
8,0.019521166507169535,2025-06-01
9,0.04376083400800185,2025-06-01
10,0.1540391416857195,2025-06-01
1,-0.028349560156785185,2025-07-01
2,-0.012303659938376073,2025-07-01
3,0.0010067964284739127,2025-07-01
4,0.018449469970582746,2025-07-01
5,0.028488476330878833,2025-07-01
6,0.014447140209678164,2025-07-01
7,0.025704275301443237,2025-07-01
8,0.026384068750968125,2025-07-01
9,0.051732795349505145,2025-07-01
10,0.0743952172456719,2025-07-01
1,-0.0029356443176881157,2025-08-01
2,-0.007703074061562204,2025-08-01
3,-0.012321247197521729,2025-08-01
4,0.0018370317765914572,2025-08-01
5,-0.010794941765702287,2025-08-01
6,0.004857993627283329,2025-08-01
7,0.04126101988166537,2025-08-01
8,0.044345652267212016,2025-08-01
9,0.06968157347086122,2025-08-01
10,0.18111558549583567,2025-08-01
1,-0.014322926405650754,2025-09-01
2,-0.01235169639517189,2025-09-01
3,-0.016066537177160656,2025-09-01
4,-0.010969731923509939,2025-09-01
5,0.0021521436527799902,2025-09-01
6,0.002169989416647444,2025-09-01
7,0.001423083720424829,2025-09-01
8,0.024571220660364154,2025-09-01
9,0.05538229379920486,2025-09-01
10,0.1282546256142864,2025-09-01
